,EX_12dgr180_m,EX_26dap_M_m,EX_acgam_m,EX_acmana_m,EX_acnam_m,EX_adn_m,EX_ala_D_m,EX_ala_L_m,EX_amp_m,EX_amylopect900_m,EX_amylose300_m,EX_arabinan101_m,EX_arabinogal_m,EX_arg_L_m,EX_asn_L_m,EX_asp_L_m,EX_ca2_m,EX_cellul_m,EX_cgly_m,EX_cl_m,EX_co2_m,EX_cobalt2_m,EX_cu2_m,EX_cytd_m,EX_dad_2_m,EX_dcyt_m,EX_dextran40_m,EX_dgsn_m,EX_fe2_m,EX_fe3_m,EX_fol_m,EX_galmannan_m,EX_gam_m,EX_glcmannan_m,EX_gln_L_m,EX_glu_L_m,EX_glyc3p_m,EX_gsn_m,EX_gthox_m,EX_h2o_m,EX_h2s_m,EX_h_m,EX_his_L_m,EX_homogal_m,EX_ile_L_m,EX_indole_m,EX_k_m,EX_leu_L_m,EX_levan1000_m,EX_lichn_m,EX_lys_L_m,EX_met_L_m,EX_metsox_S_L_m,EX_mg2_m,EX_mn2_m,EX_mqn7_m,EX_nac_m,EX_nmn_m,EX_o2_m,EX_ocdcea_m,EX_orn_m,EX_pect_m,EX_phe_L_m,EX_pheme_m,EX_pi_m,EX_pnto_R_m,EX_pro_L_m,EX_ptrc_m,EX_pullulan1200_m,EX_pydam_m,EX_pydx_m,EX_pydxn_m,EX_rhamnogalurI_m,EX_sheme_m,EX_so4_m,EX_spmd_m,EX_starch1200_m,EX_thm_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_ura_m,EX_val_L_m,EX_xan_m,EX_xylan_m,EX_xyluglc_m,EX_zn2_m,EX_bglc_m,EX_gcald_m,EX_tsul_m,EX_cys_L_m,EX_so3_m,EX_2dmmq8_m,EX_fum_m,EX_q8_m,EX_12ppd_S_m,EX_13ppd_m,EX_2hyoxplac_m,EX_2mbut_m,EX_2obut_m,EX_3mop_m,EX_4abz_m,EX_4hbz_m,EX_4hoxpacd_m,EX_4hphac_m,EX_ac_m,EX_acac_m,EX_acald_m,EX_actn_R_m,EX_ade_m,EX_akg_m,EX_arab_D_m,EX_bhb_m,EX_btoh_m,EX_but_m,EX_chor_m,EX_cit_m,EX_csn_m,EX_ddca_m,EX_dhpppn_m,EX_diact_m,EX_etoh_m,EX_for_m,EX_fru_m,EX_gly_m,EX_glyc_m,EX_glyclt_m,EX_gua_m,EX_h2_m,EX_hdca_m,EX_hxan_m,EX_ins_m,EX_isobut_m,EX_isocapr_m,EX_isoval_m,EX_ispre_m,EX_lac_D_m,EX_lac_L_m,EX_mal_L_m,EX_meoh_m,EX_mnl_m,EX_mqn8_m,EX_ncam_m,EX_no2_m,EX_oaa_m,EX_ocdca_m,EX_oxa_m,EX_pac_m,EX_phppa_m,EX_phpyr_m,EX_ppa_m,EX_pppn_m,EX_pyr_m,EX_rbflvrd_m,EX_rib_D_m,EX_ribflv_m,EX_ser_L_m,EX_succ_m,EX_thymd_m,EX_ttdca_m,EX_uri_m,EX_xtsn_m,EX_2omfuc_m,EX_2omxyl_m,EX_3ddlhept_m,EX_acerA_m,EX_apio_D_m,EX_arabinoxyl_m,EX_inulin_m,EX_kdo_m,EX_lmn30_m,EX_rhamnogalurII_m,EX_strch1_m,EX_ch4_m,EX_fald_m,EX_malt_m,EX_glc_D_m,EX_kestopt_m,EX_lanost_m,EX_nh4_m,EX_inost_m,EX_urea_m,EX_arab_L_m,EX_ch4s_m,EX_alltn_m,EX_btd_RR_m,EX_glcn_m,EX_2ddglcn_m,EX_idon_L_m,EX_4abut_m,EX_xyl_D_m,EX_glutar_m,EX_malttr_m,EX_adocbl_m,EX_raffin_m,EX_cellb_m,EX_lcts_m,EX_melib_m,EX_sucr_m,EX_tre_m
ERR321480,0.0007244310046899772,1.0000000000358273,0.9998561984319708,0.9998560944027812,0.9999077479570767,0.999678774127126,0.0013093371224117542,0.0012950826563252343,0.9999998974376187,,,,,0.15000003683823301,0.22500003029072585,0.0012773756163170762,0.02485246381446701,,0.999999934785115,0.024852300685156432,-3.048072946997903,0.024852698707227058,0.024852467175472803,0.999571902221934,0.9997418457252499,0.9996749961032956,-2.7213095808730412e-06,0.9996763283879606,0.02964252070229662,0.02006243861726102,0.02990444451851457,1.4105427078362815e-05,0.9997422480498519,,0.17999998313233387,0.17935581512221463,0.9998192354370385,0.9995698496816708,0.004387427671959466,-114.20585031693437,-0.0006476677542719039,-33.32179435467808,0.14999993966225467,,0.14983719266002024,0.024621751392209658,0.02485223210279954,0.14983605703356284,1.41058764262558e-05,,0.14999999901647437,0.17978415134551667,0.9997403083783265,0.02485258543589373,0.024852453104881978,0.0008033502177900699,-0.9503668127493698,0.9999999992290746,-2.2970624934698156,,0.9999999817062988,,0.5705215977615762,0.00996803476317497,0.7985563745583341,0.0032237677960188695,0.17967656160610918,0.16606397487534647,,0.014380055856695531,0.00323968638774247,0.006764050016831333,1.4491964304068151e-05,0.009968035277117782,0.024852365569424998,0.009968049118676754,,0.009968131187392386,0.2237171798613772,0.0818199373694673,0.42887270048647436,-1.2968088666355875,0.17973936450399827,-3.897097675904322,,1.3160785226009925e-05,0.024852591324736183,,-0.0002993397052950021,-0.8016475157067472,0.22086736947177396,-0.04090968496094558,1.2583322711187715e-05,-0.00021794343840136362,4.632544486333316e-06,-0.0001594605708959626,-0.0004820882375061004,-0.0009204262876456448,-0.00019796113933764312,-0.0001629134254266592,-9.333965186500533e-05,,-0.0008513902095292571,-0.0011121396608152617,-0.0002581300476383712,-0.0003373197691684699,-0.00016863202005187872,-0.0002621960558303327,-0.0001294594430774898,0.00021531685049082407,-0.00016183909554756334,-0.0001282576819266829,-0.000145709432703367,-0.00010812428687996534,-0.0001545354584511216,-7.093232483733514e-05,-0.00014409806254263118,0.00018482723802878154,-3.8407696558005035e-05,-0.00024025771321712415,-0.0010045849457650821,-0.00021777929312727373,-0.0013096146321117212,-0.0001082265815715096,0.0003218038010114624,-0.00018460617975906516,-0.00039065171147179,0.00018434703093471425,-0.0013494838298788701,-2.853508209462726e-05,-0.0012840917366001153,-0.00011715461134624886,-0.001560623878349412,-0.0006847731692569878,-0.0004688251302869113,-0.0006632127945357618,-0.0002166277526616106,-0.00021662127169402856,-0.00021616838786611692,-0.0004375691768130625,-9.967234526894488e-05,-1.0329372412112576e-05,0.00018468441666876027,0.00017136490259777706,-0.00024342386639676148,-2.5286087448887028e-05,-0.016043157854104272,-0.00026120774728344287,-0.00032016696866657646,-0.0002156959857224811,-0.0003572809035348734,-0.00024386826963154463,-0.0002599029100948669,-6.470347086338923e-05,-0.00012928404752541933,-7.456813817627906e-05,0.0006413838636570115,-0.0001910103687232656,-0.00011494099277721495,-3.292704489906402e-05,-0.0001289262236413719,-0.00012719416218990548,,,,,,,,,,,,-0.0013037469226232648,-0.002862827046148284,1.288901821833802e-06,-1.7967688754978573e-06,,,,,,,,,,,,,,,,,,,,,,,
ERR321568,0.9999999999853171,1.0000000000939224,0.9999999999448133,0.999999999973942,1.0000000000499694,0.9999999991788291,0.9231414915390406,0.931066925027729,0.9999999990887527,1.5695072378683784e-05,4.7020424424299844e-05,0.00016627537265874627,2.193660593203041e-05,0.14999999975661826,0.2249999998463149,0.18816002509529323,0.020690186906190323,2.8211483159375327e-05,1.000000000138254,0.02069018638388267,-1.8672287852907758,0.02069018376687612,0.020690187402796486,0.999999999607541,0.9999999996992857,1.0000000013856893,0.0001763214266946702,0.9999999998797892,0.021476056294843594,0.01990465063032173,0.06090381450578335,1.4296956391701322e-05,0.9999999999838913,3.2890233332413766e-05,0.17999999988837337,0.17999999801658031,1.0000000003364335,0.9999999998506983,0.0022136954589869035,-192.96796589654124,,-2.601849377609174,0.15000000011149553,0.00012823674088149886,0.15000000001570338,-3.1741399159184756,0.020690183239788246,0.1500000001555376,1.4104921372835953e-05,8.297614672827432e-05,0.15000000042382589,0.18000000001341343,0.9999999999145981,0.020690188956858112,0.020690187237367038,0.022151555456916293,-0.9586235608537118,1.0000000000187863,-0.9413811085648321,0.43519388773469647,0.9999999989256855,3.33435979055934e-05,,0.020301271096166085,0.7999937074291571,0.03221926673191726,0.18000000025162471,0.7533097752337032,1.1610292462510133e-05,0.004930135924086655,0.003938695199757616,0.011821354496651977,1.4535535869197281e-05,0.020301271118158076,0.020690186774097823,0.020301439492530087,1.1754723450816507e-05,0.020301257446084874,0.22499999981552338,,0.9999999998837319,-1.4651386508896846,0.17999999980024836,-4.1374321468665505,3.200144133924713e-05,1.3170407063651364e-05,0.020690189624560765,2.6856172123746985e-06,,-0.7458570104697659,0.3976786728676455,-0.32072383441945207,0.009497729991530491,,0.009225389477803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008949193914022402,,,,0.16928299940315228,,-4.389300894545153,,,,,,,,,,,,,,,-0.0005339768372023352,-0.0005339768372023352,-0.0005339768372023352,-0.0002669884186011676,-0.0008009652558035028,0.00030665780988500634,0.0004701977664671121,-0.0005339768372023352,0.0004701942539638521,0.00026698798246325555,0.257338999752672,-7.914389607810108,0.1534297987622719,,,0.0028211662311829508,9.820728931606273e-05,,,,,,,,,,,,,,,,,,,,,
ERR321537,0.05712020221398423,1.0000000000008,0.9999998819464617,0.9999999957040928,0.9999999849811846,0.7058582903754563,,,0.9999996185175591,1.5642910059465917e-05,4.704857062873205e-05,0.00016627945577325524,2.1825798662549376e-05,0.15000015401891428,0.22499999999994047,,0.024225712857243314,2.8204171564915916e-05,0.9999999203828918,0.024225856189082188,-3.5333291969302043,0.024227404849745227,0.024225902871004956,,1.0000000879136337,0.5015577303914562,0.0001763291463230125,0.1666474350006484,0.024853454399167814,0.02359778844682854,0.0718667467953738,1.4181426836870223e-05,0.9999998585438943,3.2875574925735586e-05,0.18000021378848766,,0.9999997298221821,,0.0064091262211616535,-261.49496179510925,,-57.23557355336408,0.14999967006403833,0.0001282385514349847,0.14999994880048984,0.08548845009902513,0.02422405537336448,0.14999985749285585,1.4093613627130635e-05,8.297558371196687e-05,0.149999999999828,0.1800000233001735,1.0000000010148438,0.02422463748603573,0.024225938703340152,0.021768448335184192,-0.9517731490727034,0.9999999897847988,-2.611376097808751,,1.0000006450589471,3.336615244808241e-05,0.5410783683105144,0.023951623408307064,0.8356153801013502,0.021759950128117145,0.05381474905705067,0.07492454509626685,1.1609840215075853e-05,0.0005101518657253988,0.0058963315653617265,0.017820344659356467,1.4505645812474488e-05,0.023951645343608392,0.02422548710471262,0.023951621164744228,1.1755041555909803e-05,0.023954645815332416,,0.08182003187819933,0.35180098932625326,-0.2005952790934329,0.1799999627794583,-2.3419143729257774,3.210324911798405e-05,1.3166819253162372e-05,0.024226921663819276,6.369014615351071e-06,,-0.7752136052722138,,-0.018087049887497725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005339789494664894,-0.0005339789494664894,-0.0005339789494664894,-0.0002669894747332447,-0.000800968424199734,0.00030665107442837293,0.00047019913684752965,-0.0005339789494664894,0.00047019628639597663,0.00026698712003655085,,,,,,,,-1.05597361146903e-06,,,,,,,,,,,,,,,,,,,,
ERR321397,6.398558536636677e-05,0.9999999915504711,1.0000000003055127,0.9999999997593352,1.00000000096204,1.0000000012378287,,,1.0000000119137877,1.563818627050974e-05,4.711556327571317e-05,0.0001662980418927544,2.180837859937684e-05,0.14999999726459742,0.22500000137573406,,0.021390788066629942,2.8216567377935733e-05,1.000000002793419,0.021390754471872574,-4.02293939876173,0.021390713943121222,0.021390783140313275,1.0000000033250545,1.000000005269837,0.9999999684932714,0.00017636504650290203,0.9999999983078957,0.028980108825983363,0.013801530765081293,0.055770215330909374,1.4337560168889981e-05,1.0000000002491896,3.287324346819901e-05,0.1800000099672837,0.18000000234643082,0.999999986448481,1.000000003315084,0.008809855639037092,-160.77628307736023,,-35.37328969873483,0.14999999667542335,0.00012823937670225716,0.1499999968433472,0.10456618311279237,0.021390809229299458,0.14999999658018767,1.4060730589188554e-05,8.297232382020244e-05,0.15000000561166288,0.1799999947660855,0.9999999991020042,0.021390830359513405,0.0213907884924277,,-0.9572776595432573,1.000000000168127,-5.164304251282119,,0.999999996433528,3.342729961549722e-05,0.6062775780072517,0.018590069320276053,0.808836935780122,0.013957417432312573,0.1799999992145733,0.10487576507679891,1.1673915773178106e-05,0.007092523080232748,0.0035736384656310993,0.010724528376889662,1.4479207417370185e-05,0.018590069314598362,0.02139069077604698,0.018590072799490327,1.1755975115506897e-05,0.01859001480473954,0.22500000288604197,0.08181999457389073,0.4382398289343684,-1.4141461032771963,0.1799999967058564,-4.090592143355747,3.1456086777631486e-05,1.3117052860894234e-05,0.021390788785028134,3.5460116196087616e-06,,-0.897369808696082,0.3938338335917785,-0.023769749856403698,9.275763375973323e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005339705413535894,-0.0005339705413535894,-0.0005339705413535894,-0.0002669852706767947,-0.0008009558120303841,0.00030663115618367344,0.00047019349925231043,-0.0005339705413535894,0.0004701936777661841,0.00026698490127143206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414235,0.003712993860886539,1.0000000072581208,0.9979646808600573,0.9979646461155894,0.9989687926317078,0.9565378859854669,0.0029534730605071517,0.002952373592045838,0.9999999952950527,,,,,0.14999998750123741,0.2250000020701058,0.004581386319200967,0.02402838987861165,,1.0000000034990542,0.02402837544584305,-0.009663083724918697,0.024028404003412406,0.024028390617697785,0.5990156381459948,0.9744562901110376,0.9357048477738551,,0.9317400067114876,0.021392357367529573,0.027133733768555414,0.03184655035209603,2.741636656251169e-06,0.9940202707858884,,0.179999984503916,0.026245384000292946,0.9980833980328657,0.2534194926529275,0.004791531702042469,-111.23015241613221,-0.01685655328765252,-75.18939978007576,0.14999999912625797,,0.14524564840049248,0.0013968294864080402,0.02402840390612974,0.14482452655959027,,,0.15000000700179486,0.16652337059063319,0.9827186534474301,0.024028365529726196,0.024028393200044615,0.0014257540687147203,-0.9531577779058874,1.000000001142665,-4.168568643334519,0.00046915427096921793,1.00000001227612,,0.9984305976947225,0.010615306530997815,0.8010322191617527,0.011023055759015849,0.11616807468596849,0.9999999959235999,,0.008321109238040098,0.006422873877241917,0.007004420358801209,,0.010615310385304404,0.024028377353324616,0.010849984273924597,,0.010849200343620791,0.005618646260421081,0.08182000353525963,0.9984089832713916,-0.8190390387828429,0.14540174526106492,-2.93693976488879,,,0.024028388701980697,1.0590745469359104e-05,-0.0030520438286910853,-0.023241708876243446,0.003364686505555764,-1.320398428018375,2.134376897129495e-06,-0.0016348923093878803,,-0.0017309360666699358,-0.005459392956849723,-0.004002730426566171,-0.0022277589346472353,-0.0015359222887073355,-0.0009929027057631766,0.0003613953656868889,-0.002515643158197836,-0.007967364493750469,-0.0007787063312718195,-0.0031480435701971014,-0.0015500613217911824,-0.0028975378341738163,-0.0014506714621069705,0.0012480278886545886,-0.0012934437750775417,-0.0012178143267708576,-0.0014982825145918761,-0.0013667877863627748,-0.00146797080608696,-0.0006290292955058289,-0.0010895055107867137,0.0012169852723214125,-0.0004668749524421413,-0.002489288669644774,-0.010442800886229484,-0.0027430509620713257,-0.007029609094026354,-0.0010128809733057425,0.001919604819499937,-0.0019485023935820421,-0.003243147120199418,0.0012097165159972447,-0.05332895047737735,-0.00035674252024095894,-0.04422543777476305,-0.0011822627417180636,-0.018715878599822343,-0.008648466895807696,-0.005764549271785267,-0.0012611821027686341,-0.0020483439016378653,-0.0020482490955544353,-0.0016333379851037454,-0.005527438392906335,-0.0009933925632533709,-0.00038435612684473874,0.0012150810356034417,0.001142796905304716,,-0.0003155739213459241,-0.057606503932383216,-0.0007935542380886245,-0.0013210268491635122,-0.0006857400288326453,-0.002104750536566946,-0.0008303733174761904,-0.002134151244219928,-0.014028921124165317,-0.001215969999591561,-0.019109906367408867,0.0027971327223713888,-0.0015971983236463348,-0.01502068827314391,-0.0003997225919251409,-0.0012125033898151363,-0.0012142316019596242,,,,,,,,,,,,-0.010901358613538496,-0.016200831501883544,2.1015956369469778e-05,,,,,-0.0004790639417862289,,,,,,,,,,,,,,,,,,,
ERR321441,0.03537847404256322,1.000000026268766,1.000000004747149,0.9999999988650097,0.999999999338802,0.9999999824663391,,,0.9999999947464332,1.5469498827454166e-05,4.7061960693634605e-05,,2.1912935802692914e-05,0.15000002334890217,0.2249999936088775,,0.02308574671759865,2.8215661538915167e-05,0.9999999970289954,0.02308577082895725,-3.264279860878519,0.02308574174925492,0.02308574509834931,0.9999999931432924,0.9999999878943138,0.9999999885971665,0.0001763298886389443,0.9999999888750648,0.023470051241818748,0.02270142936998692,0.04513415158767987,1.3987948773970308e-05,0.9999999965130912,3.28817080342902e-05,0.1799999785090659,0.10310701901056415,0.9999999874989005,0.9999999869663263,0.0050249304759891,-149.63135558458703,,-116.49211000029764,0.1499999837941012,,0.14999999220676327,0.09667664476275387,0.023085737295178314,0.15000000221725662,1.4105803073971438e-05,,0.15000000735458952,0.17999999552811086,0.9999999990356371,0.02308575404314714,0.023085746013751116,0.0021553369772216724,-0.9538311220548648,0.999999994504631,-3.2341555166213602,,0.999999992969932,3.3350244432675e-05,0.5838039044803545,0.015044626906857286,0.7993076061446894,0.009180502900762846,0.17999999584949838,0.27637958008385854,1.1772197883576856e-05,0.010619627656945562,0.0030361408602789467,0.009429967296598743,1.4506655662634088e-05,0.01504462748521769,0.023085716762206745,0.015044626985226878,1.1741180522993967e-05,0.015044368613612896,,0.08181999804894681,0.41728757437398784,-1.376986224237734,0.1800000005593578,-4.035995920109804,3.205982613800249e-05,1.3269016398051219e-05,0.02308572890003115,1.000010120689459e-06,,-0.6622138000400453,,-0.11200293272509117,0.004323617292170718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03072118003582116,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414239,0.0070541020224064764,1.000000266922296,1.0000001593196401,0.9999999722759244,1.0000000297790501,1.00000013314014,0.010806789674728092,0.008340104812378322,0.9999999988216581,1.5768187402668564e-05,4.685122836628233e-05,0.00016626227190199699,2.194134437705533e-05,0.14999829578469712,0.22499950666910185,0.009882511592676918,0.02105602804731008,2.8212432824848753e-05,1.0000001845227724,0.021054601374801796,-2.34486299500526,0.021057746611758466,0.021055961979300018,0.9999999909020097,0.9999999408675133,0.9999965096800538,0.00017631916175777127,0.9999998566190885,0.029985930343247827,0.012249536469456748,0.04037655834635339,1.4110531815564275e-05,0.9999999533421879,3.290970174508251e-05,0.1799996026330589,0.1800011817210093,1.0000002711322096,0.9999999594993939,0.006004984209500881,-74.91005642981216,,-51.24947407722749,0.14999999239690223,0.00012823385947583382,0.1499999313426804,0.1182726389225479,0.021052182609121735,0.14999995867988952,1.4052452886401484e-05,8.297225435849811e-05,0.14999991336143048,0.17999994232831623,0.9999998550627032,0.02105524577131754,0.021055957461037278,0.0024874519426817776,-0.9579093118278328,0.9999999828439761,-4.900801719813303,,1.0000004664547502,3.332723499780004e-05,1.0000000692775675,0.01345838860502728,0.8182014626001406,0.01960462533224205,0.18000003546257157,0.9999999690443235,1.1842241784813929e-05,0.003071343621967823,0.00441641190860825,0.013561428209097495,1.452264738349126e-05,0.013458160338000303,0.02105590896584671,0.01352582556662622,1.175591015393734e-05,0.013526233076702436,0.2249997172930976,0.08181979239660055,1.0000001280991877,-1.1565890380787485,0.1800002224963818,-3.8065067299555713,3.208911694957576e-05,1.3144894283489705e-05,0.02105619824666742,1.2961731071279813e-05,,,0.9999999045047635,-2.3087632439052594,7.855156687282554e-05,,5.505023662211295e-06,,,,,,,0.00020374377503439147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414233,0.0023325645317055104,0.9999999009516987,1.0000000019038853,0.9999999868272345,1.0000000020833184,0.964615581933868,,,0.999999902245507,2.0885423667725574e-05,,,,0.14999976978344967,0.2249999104836541,,0.02498062218312604,,1.0000001291013558,0.024980834404001853,,0.02498074393739382,0.024980620945466974,0.00792083251727218,0.9946423318756105,0.9256231808255558,,0.8898926180380365,0.024355979532279512,0.025605314653293965,0.041085248996062376,1.2679506422955134e-05,0.9999999480085365,,0.18000020876486225,0.0031079190105749994,1.0000000748976072,0.007328436488117254,0.006510898892429932,-152.8785733074772,-0.007276386296119134,-81.6082920018868,0.15000006594759774,,0.14999997875848736,0.09110889091142226,0.024980509782283937,0.1499999918243526,1.2207206521106702e-05,,0.14999988533609127,0.1737132932053105,0.8693999219124391,0.02498010485124439,0.024980620833042227,0.0011026390265604215,-0.9501440016934493,0.9999999818527017,-4.912221420597732,,0.9999998939904624,,0.8914243301247443,0.013694973391507485,0.7925558219222867,0.018967457928936178,0.09928398095695429,0.6597057323299113,2.5580271758461948e-05,0.00218093960658897,0.0067709960201889205,0.016028373276409928,1.8152994581016064e-05,0.01369507487613417,0.02498055128868655,0.013695295306725775,1.172959107686954e-05,0.01369441323404229,,0.08182000942470183,0.5969205739344948,-0.22776094065548463,0.1737088255547725,-2.8930944596443418,,2.035749638960103e-05,0.024980612798173804,-8.992121795515628e-06,,-0.5325725101615969,,-0.26024628976263964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006310342909271553,,-0.005683413289038659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414268,0.00012937433043813071,1.0000000000374918,1.0000002346356884,0.9999998985587351,0.9999999820651778,1.000000298491401,0.3052558364635813,0.30384300260482744,1.0000003886006905,1.567810966629925e-05,4.701300506615754e-05,,2.1757076560114895e-05,0.15000040028034364,0.2250001189794711,0.109591702170544,0.024335879112708413,2.8211711211024442e-05,1.0000000359460601,0.024335167242040528,-6.4999245386213005,0.024336390401829732,0.024335900098774385,1.0000000702620597,0.9999989336205762,0.9999999326114847,,0.9999998292701004,0.03909947028724427,0.009572566628702022,0.030700706771901377,1.4081508503595369e-05,1.0000000194808298,3.286779171130776e-05,0.18000019926401245,0.1799998785466717,1.0000000960853839,0.9999999355020845,0.00474063519693902,-116.6640116153433,-0.9955673011541097,-4.614984353117211,0.150000133126538,,0.14999996283035452,0.08909463174197343,0.024336289718333317,0.14999984671451858,1.4101305115462987e-05,,0.14999992069346696,0.1799999421225582,1.000000063478261,0.02433478064485404,0.024335803328728055,0.00010015252640837089,-0.9510252964537009,1.000000001229925,-0.6337146085435603,,1.0000003625857772,3.3392126576357124e-05,0.5786929964508007,0.010232641977584,0.8002800726772513,0.0011022874635685286,0.17999996764352008,0.009965508586636617,1.1760938777989352e-05,0.014485747748402182,0.0038908301490732703,0.0059576953997106585,1.4500864512674711e-05,0.010232640909988398,0.024334459754124783,0.01023267104791359,1.175489980842946e-05,0.010252811192161402,0.22499778577825816,0.08181998324666187,0.4183019842875209,-1.2948239040753498,0.18000006900278764,-3.8890228733775025,3.205615484676403e-05,1.3138473185756066e-05,0.024335560335164746,-1.2282539298664474e-06,,-0.20995623872442706,,,,,,,,,,,,,,,,,,-1.3152721297839814e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7972841930607933e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR414270,0.00015116778419428743,1.0000000001172265,0.9999999987168513,0.999999999817451,1.0000000006794632,0.9999999982538631,,,1.000000001388225,1.5674194485527793e-05,,,2.1922458328244306e-05,0.14999998820778862,0.22500000407689635,,0.024346334498125732,,1.0000000006662706,0.02434632472656194,-3.4993106786804367,0.024346335523817174,0.024346334717521494,0.9999999993782039,1.0000000001587632,1.0000000070999986,,0.9999999999895045,0.03705310349221545,0.011639540427535115,0.03140320005743251,1.4027355573371143e-05,0.9999999994539186,,0.1800000027253989,0.18000000256329834,1.0000000152799464,0.9999999986893222,0.004881608082426779,-118.45769502125583,,-98.97979034036793,0.15000000378963949,,0.1499999997782659,0.09073634816844027,0.024346337895287378,0.14999999967714628,1.4176426440651479e-05,,0.14999999938694647,0.179999998889579,0.9999999999460566,0.024346348736436384,0.024346334996166785,0.00017223066994402115,-0.9513143520703821,1.00000000039974,-2.186999756863184,,1.0000000041127972,,0.5766094277977354,0.010581963446295172,0.7996006589489036,0.0035616226180839126,0.17999999934962788,0.028419202592817633,1.1767848526040123e-05,0.013218182005685752,0.004037646350041212,0.0070902139564564615,1.4540414799911778e-05,0.010581954705735032,0.024346356747915725,0.010467723341829093,1.174720196688847e-05,0.010581896056415966,0.2249999947253997,0.08181999876335441,0.41613694120396133,-1.3053783485997879,0.1799999987945825,-3.9059483072903465,,1.314174651125428e-05,0.02434634360887674,-1.0383749428994419e-06,,-0.9388790543877278,0.5514187320693491,-0.09536328882001846,0.00012217684536011236,,0.00011424932867788819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
